date,region,state,cases,deaths
2020-11-25,Sudeste,SP,1224744.0,41601
2020-11-25,Sul,PR,264838.0,5978
2020-11-25,Sul,RS,306335.0,6639
2020-11-25,Sul,SC,337009.0,3561
2020-11-26,Centro-Oeste,DF,226697.0,3910
2020-11-26,Centro-Oeste,GO,276943.0,6305
2020-11-26,Centro-Oeste,MS,95193.0,1748
2020-11-26,Centro-Oeste,MT,156712.0,4060
2020-11-26,Nordeste,AL,94060.0,2329
2020-11-26,Nordeste,BA,392381.0,8185
2020-11-26,Nordeste,CE,297152.0,9545
2020-11-26,Nordeste,MA,192501.0,4263
2020-11-26,Nordeste,PB,144378.0,3276
2020-11-26,Nordeste,PE,178639.0,8987
2020-11-26,Nordeste,PI,124494.0,2603
2020-11-26,Nordeste,RN,88767.0,2666
2020-11-26,Nordeste,SE,88661.0,2292
2020-11-26,Norte,AC,35304.0,722
2020-11-26,Norte,AM,176214.0,4856
2020-11-26,Norte,AP,58043.0,802
2020-11-26,Norte,PA,268524.0,6884
2020-11-26,Norte,RO,78788.0,1535
2020-11-26,Norte,RR,62603.0,723
2020-11-26,Norte,TO,80450.0,1155
2020-11-26,Sudeste,ES,184633.0,4206
2020-11-26,Sudeste,MG,406880.0,9904
2020-11-26,Sudeste,RJ,346024.0,22394
2020-11-26,Sudeste,SP,1229267.0,41773
2020-11-26,Sul,PR,269258.0,6043
2020-11-26,Sul,RS,308647.0,6686
2020-11-26,Sul,SC,343007.0,3608
2020-11-27,Centro-Oeste,DF,227581.0,3915
2020-11-27,Centro-Oeste,GO,276943.0,6305
2020-11-27,Centro-Oeste,MS,95721.0,1754
2020-11-27,Centro-Oeste,MT,157271.0,4064
2020-11-27,Nordeste,AL,94392.0,2331
2020-11-27,Nordeste,BA,394300.0,8207
2020-11-27,Nordeste,CE,298312.0,9568
2020-11-27,Nordeste,MA,192845.0,4272
2020-11-27,Nordeste,PB,144741.0,3283
2020-11-27,Nordeste,PE,179308.0,8999
2020-11-27,Nordeste,PI,125155.0,2608
2020-11-27,Nordeste,RN,92647.0,2678
2020-11-27,Nordeste,SE,88999.0,2296
2020-11-27,Norte,AC,35756.0,722
2020-11-27,Norte,AM,177142.0,4869
2020-11-27,Norte,AP,58300.0,805
2020-11-27,Norte,PA,269057.0,6892
2020-11-27,Norte,RO,78788.0,1535
2020-11-27,Norte,RR,62757.0,724
2020-11-27,Norte,TO,80717.0,1157
2020-11-27,Sudeste,ES,186418.0,4222
2020-11-27,Sudeste,MG,409731.0,9948
2020-11-27,Sudeste,RJ,347348.0,22448
2020-11-27,Sudeste,SP,1233587.0,41902
2020-11-27,Sul,PR,272984.0,6078
2020-11-27,Sul,RS,311123.0,6725
2020-11-27,Sul,SC,346427.0,3667
2020-11-28,Centro-Oeste,DF,228075.0,3920
2020-11-28,Centro-Oeste,GO,278809.0,6344
2020-11-28,Centro-Oeste,MS,97605.0,1757
2020-11-28,Centro-Oeste,MT,157500.0,4071
2020-11-28,Nordeste,AL,94613.0,2334
2020-11-28,Nordeste,BA,398504.0,8227
2020-11-28,Nordeste,CE,299290.0,9598
2020-11-28,Nordeste,MA,193053.0,4279
2020-11-28,Nordeste,PB,145110.0,3288
2020-11-28,Nordeste,PE,181392.0,9019
2020-11-28,Nordeste,PI,125675.0,2617
2020-11-28,Nordeste,RN,93372.0,2684
2020-11-28,Nordeste,SE,89507.0,2300
2020-11-28,Norte,AC,35920.0,723
2020-11-28,Norte,AM,177800.0,4876
2020-11-28,Norte,AP,58835.0,806
2020-11-28,Norte,PA,269870.0,6901
2020-11-28,Norte,RO,79765.0,1553
2020-11-28,Norte,RR,62816.0,727
2020-11-28,Norte,TO,81266.0,1160
2020-11-28,Sudeste,ES,186574.0,4224
2020-11-28,Sudeste,MG,412996.0,9990
2020-11-28,Sudeste,RJ,352760.0,22539
2020-11-28,Sudeste,SP,1238094.0,42048
2020-11-28,Sul,PR,276185.0,6107
2020-11-28,Sul,RS,318936.0,6768
2020-11-28,Sul,SC,355950.0,3701
2020-11-29,Centro-Oeste,DF,228702.0,3925
2020-11-29,Centro-Oeste,GO,278929.0,6349
2020-11-29,Centro-Oeste,MS,98363.0,1766
2020-11-29,Centro-Oeste,MT,157599.0,4078
2020-11-29,Nordeste,AL,94859.0,2336
2020-11-29,Nordeste,BA,401419.0,8247
2020-11-29,Nordeste,CE,299949.0,9607
2020-11-29,Nordeste,MA,193066.0,4287
2020-11-29,Nordeste,PB,145212.0,3292
2020-11-29,Nordeste,PE,181841.0,9030
2020-11-29,Nordeste,PI,126721.0,2622
2020-11-29,Nordeste,RN,94482.0,2686
2020-11-29,Nordeste,SE,89998.0,2304
2020-11-29,Norte,AC,36080.0,723
2020-11-29,Norte,AM,177991.0,4885
2020-11-29,Norte,AP,58956.0,806
2020-11-29,Norte,PA,270368.0,6907
2020-11-29,Norte,RO,80055.0,1555
2020-11-29,Norte,RR,63234.0,727
2020-11-29,Norte,TO,81469.0,1162
2020-11-29,Sudeste,ES,188929.0,4252
2020-11-29,Sudeste,MG,415247.0,10031
2020-11-29,Sudeste,RJ,353316.0,22561
2020-11-29,Sudeste,SP,1240473.0,42076
2020-11-29,Sul,PR,277707.0,6122
2020-11-29,Sul,RS,320778.0,6776
2020-11-29,Sul,SC,358997.0,3721
2020-11-30,Centro-Oeste,DF,229146.0,3930
2020-11-30,Centro-Oeste,GO,279413.0,6351
2020-11-30,Centro-Oeste,MS,99061.0,1769
2020-11-30,Centro-Oeste,MT,158133.0,4085
2020-11-30,Nordeste,AL,94984.0,2339
2020-11-30,Nordeste,BA,403071.0,8268
2020-11-30,Nordeste,CE,300627.0,9612
2020-11-30,Nordeste,MA,193170.0,4296
2020-11-30,Nordeste,PB,145253.0,3295
2020-11-30,Nordeste,PE,182406.0,9037
2020-11-30,Nordeste,PI,127014.0,2624
2020-11-30,Nordeste,RN,95123.0,2688
2020-11-30,Nordeste,SE,90148.0,2308
2020-11-30,Norte,AC,36259.0,723
2020-11-30,Norte,AM,178200.0,4894
2020-11-30,Norte,AP,59131.0,807
2020-11-30,Norte,PA,270548.0,6915
2020-11-30,Norte,RO,80538.0,1561
2020-11-30,Norte,RR,63322.0,727
2020-11-30,Norte,TO,81632.0,1164
2020-11-30,Sudeste,ES,189871.0,4272
2020-11-30,Sudeste,MG,416335.0,10041
2020-11-30,Sudeste,RJ,354354.0,22590
2020-11-30,Sudeste,SP,1241653.0,42095
2020-11-30,Sul,PR,280084.0,6154
2020-11-30,Sul,RS,322058.0,6813
2020-11-30,Sul,SC,364344.0,3762
2020-12-01,Centro-Oeste,DF,230122.0,3939
2020-12-01,Centro-Oeste,GO,280378.0,6377
2020-12-01,Centro-Oeste,MS,100151.0,1780
2020-12-01,Centro-Oeste,MT,158903.0,4096
2020-12-01,Nordeste,AL,95152.0,2341
2020-12-01,Nordeste,BA,406189.0,8293
2020-12-01,Nordeste,CE,301414.0,9629
2020-12-01,Nordeste,MA,193550.0,4305
2020-12-01,Nordeste,PB,145794.0,3305
2020-12-01,Nordeste,PE,184259.0,9056
2020-12-01,Nordeste,PI,127686.0,2634
2020-12-01,Nordeste,RN,95660.0,2695
2020-12-01,Nordeste,SE,90386.0,2312
2020-12-01,Norte,AC,36563.0,726
2020-12-01,Norte,AM,179265.0,4896
2020-12-01,Norte,AP,59423.0,810
2020-12-01,Norte,PA,271228.0,6918
2020-12-01,Norte,RO,80802.0,1567
2020-12-01,Norte,RR,63572.0,728
2020-12-01,Norte,TO,81972.0,1167
2020-12-01,Sudeste,ES,191798.0,4295
2020-12-01,Sudeste,MG,419655.0,10051
2020-12-01,Sudeste,RJ,357982.0,22683
2020-12-01,Sudeste,SP,1250590.0,42290
2020-12-01,Sul,PR,285323.0,6215
2020-12-01,Sul,RS,326425.0,6900
2020-12-01,Sul,SC,372545.0,3809
2020-12-02,Centro-Oeste,DF,230905.0,3955
2020-12-02,Centro-Oeste,GO,282545.0,6389
2020-12-02,Centro-Oeste,MS,101102.0,1793
2020-12-02,Centro-Oeste,MT,159714.0,4105
2020-12-02,Nordeste,AL,95388.0,2344
2020-12-02,Nordeste,BA,409417.0,8315
2020-12-02,Nordeste,CE,301802.0,9640
2020-12-02,Nordeste,MA,193883.0,4313
2020-12-02,Nordeste,PB,146528.0,3316
2020-12-02,Nordeste,PE,185607.0,9082
2020-12-02,Nordeste,PI,128432.0,2644
2020-12-02,Nordeste,RN,96681.0,2704
2020-12-02,Nordeste,SE,90920.0,2316
2020-12-02,Norte,AC,36746.0,727
2020-12-02,Norte,AM,179963.0,4912
2020-12-02,Norte,AP,59850.0,814
2020-12-02,Norte,PA,272125.0,6927
2020-12-02,Norte,RO,81322.0,1579
2020-12-02,Norte,RR,63899.0,734
2020-12-02,Norte,TO,82295.0,1170
2020-12-02,Sudeste,ES,193824.0,4324
2020-12-02,Sudeste,MG,424155.0,10121
2020-12-02,Sudeste,RJ,361397.0,22764
2020-12-02,Sudeste,SP,1259704.0,42456
2020-12-02,Sul,PR,288546.0,6243
2020-12-02,Sul,RS,331279.0,6973
2020-12-02,Sul,SC,378621.0,3855
2020-12-03,Centro-Oeste,DF,231426.0,3962
2020-12-03,Centro-Oeste,GO,283834.0,6401
2020-12-03,Centro-Oeste,MS,102236.0,1804
2020-12-03,Centro-Oeste,MT,160284.0,4108
2020-12-03,Nordeste,AL,95643.0,2346
2020-12-03,Nordeste,BA,412685.0,8336
2020-12-03,Nordeste,CE,303168.0,9657
2020-12-03,Nordeste,MA,194320.0,4322
2020-12-03,Nordeste,PB,147274.0,3326
2020-12-03,Nordeste,PE,187038.0,9098
2020-12-03,Nordeste,PI,129096.0,2650
2020-12-03,Nordeste,RN,96855.0,2711
2020-12-03,Nordeste,SE,91718.0,2320
2020-12-03,Norte,AC,36899.0,730
2020-12-03,Norte,AM,180842.0,4932
2020-12-03,Norte,AP,60391.0,819
2020-12-03,Norte,PA,273126.0,6933
2020-12-03,Norte,RO,81733.0,1586
2020-12-03,Norte,RR,64174.0,739
2020-12-03,Norte,TO,82651.0,1173
2020-12-03,Sudeste,ES,195255.0,4347
2020-12-03,Sudeste,MG,428790.0,10187
2020-12-03,Sudeste,RJ,365185.0,22891
2020-12-03,Sudeste,SP,1267912.0,42637
2020-12-03,Sul,PR,293969.0,6314
2020-12-03,Sul,RS,337003.0,7043
2020-12-03,Sul,SC,383577.0,3898
2020-12-04,Centro-Oeste,DF,232781.0,3968
2020-12-04,Centro-Oeste,GO,284988.0,6438
2020-12-04,Centro-Oeste,MS,103433.0,1818
2020-12-04,Centro-Oeste,MT,160967.0,4123
2020-12-04,Nordeste,AL,95898.0,2349
2020-12-04,Nordeste,BA,416734.0,8360
2020-12-04,Nordeste,CE,303868.0,9683
2020-12-04,Nordeste,MA,194800.0,4330
2020-12-04,Nordeste,PB,148003.0,3338
2020-12-04,Nordeste,PE,188132.0,9119
2020-12-04,Nordeste,PI,129825.0,2658
2020-12-04,Nordeste,RN,97098.0,2715
2020-12-04,Nordeste,SE,91793.0,2324
2020-12-04,Norte,AC,37152.0,731
2020-12-04,Norte,AM,181631.0,4936
2020-12-04,Norte,AP,60751.0,823
2020-12-04,Norte,PA,273753.0,6939
2020-12-04,Norte,RO,82064.0,1589
2020-12-04,Norte,RR,64317.0,740
2020-12-04,Norte,TO,82995.0,1175
2020-12-04,Sudeste,ES,196917.0,4374
2020-12-04,Sudeste,MG,433081.0,10227
2020-12-04,Sudeste,RJ,367641.0,23017
2020-12-04,Sudeste,SP,1276149.0,42788
2020-12-04,Sul,PR,297411.0,6359
2020-12-04,Sul,RS,342035.0,7104
2020-12-04,Sul,SC,389751.0,3939
2020-12-05,Centro-Oeste,DF,233376.0,3978
2020-12-05,Centro-Oeste,GO,285953.0,6455
2020-12-05,Centro-Oeste,MS,104727.0,1827
2020-12-05,Centro-Oeste,MT,161351.0,4130
2020-12-05,Nordeste,AL,96300.0,2351
2020-12-05,Nordeste,BA,419044.0,8388
2020-12-05,Nordeste,CE,304443.0,9693
2020-12-05,Nordeste,MA,195020.0,4335
2020-12-05,Nordeste,PB,148712.0,3345
2020-12-05,Nordeste,PE,189650.0,9140
2020-12-05,Nordeste,PI,130539.0,2666
2020-12-05,Nordeste,RN,97581.0,2725
2020-12-05,Nordeste,SE,91854.0,2329
2020-12-05,Norte,AC,37277.0,732
2020-12-05,Norte,AM,182337.0,4946
2020-12-05,Norte,AP,61053.0,826
2020-12-05,Norte,PA,274545.0,6944
2020-12-05,Norte,RO,82408.0,1593
2020-12-05,Norte,RR,64685.0,744
2020-12-05,Norte,TO,83300.0,1179
2020-12-05,Sudeste,ES,198690.0,4384
2020-12-05,Sudeste,MG,438304.0,10283
2020-12-05,Sudeste,RJ,370267.0,23099
2020-12-05,Sudeste,SP,1285087.0,42969
2020-12-05,Sul,PR,300271.0,6421
2020-12-05,Sul,RS,346801.0,7166
2020-12-05,Sul,SC,393602.0,3980
2020-12-06,Centro-Oeste,DF,233731.0,3985
2020-12-06,Centro-Oeste,GO,286019.0,6456
2020-12-06,Centro-Oeste,MS,105223.0,1833
2020-12-06,Centro-Oeste,MT,161554.0,4135
2020-12-06,Nordeste,AL,96632.0,2354
2020-12-06,Nordeste,BA,423124.0,8418
2020-12-06,Nordeste,CE,304443.0,9693
2020-12-06,Nordeste,MA,195086.0,4339
2020-12-06,Nordeste,PB,149385.0,3359
2020-12-06,Nordeste,PE,190415.0,9148
2020-12-06,Nordeste,PI,130984.0,2673
2020-12-06,Nordeste,RN,97955.0,2728
2020-12-06,Nordeste,SE,94451.0,2333
2020-12-06,Norte,AC,37321.0,732
2020-12-06,Norte,AM,182668.0,4951
2020-12-06,Norte,AP,61177.0,827
2020-12-06,Norte,PA,275049.0,6950
2020-12-06,Norte,RO,82909.0,1596
2020-12-06,Norte,RR,64905.0,744
2020-12-06,Norte,TO,83411.0,1182
2020-12-06,Sudeste,ES,200213.0,4396
2020-12-06,Sudeste,MG,441315.0,10336
2020-12-06,Sudeste,RJ,371075.0,23131
2020-12-06,Sudeste,SP,1287762.0,43015
2020-12-06,Sul,PR,301510.0,6433
2020-12-06,Sul,RS,349035.0,7183
2020-12-06,Sul,SC,396188.0,4011
2020-12-07,Centro-Oeste,DF,234376.0,4001
2020-12-07,Centro-Oeste,GO,286374.0,6463
2020-12-07,Centro-Oeste,MS,105246.0,1841
2020-12-07,Centro-Oeste,MT,162162.0,4147
2020-12-07,Nordeste,AL,96784.0,2357
2020-12-07,Nordeste,BA,424704.0,8445
2020-12-07,Nordeste,CE,304714.0,9704
2020-12-07,Nordeste,MA,195221.0,4344
2020-12-07,Nordeste,PB,149989.0,3367
2020-12-07,Nordeste,PE,191161.0,9170
2020-12-07,Nordeste,PI,131454.0,2680
2020-12-07,Nordeste,RN,98553.0,2741
2020-12-07,Nordeste,SE,95174.0,2337
2020-12-07,Norte,AC,37428.0,736
2020-12-07,Norte,AM,182875.0,4964
2020-12-07,Norte,AP,61393.0,831
2020-12-07,Norte,PA,275551.0,6954
2020-12-07,Norte,RO,83392.0,1604
2020-12-07,Norte,RR,65015.0,744
2020-12-07,Norte,TO,83544.0,1184
2020-12-07,Sudeste,ES,201881.0,4424
2020-12-07,Sudeste,MG,442186.0,10341
2020-12-07,Sudeste,RJ,371376.0,23151
2020-12-07,Sudeste,SP,1288878.0,43040
2020-12-07,Sul,PR,304220.0,6471
2020-12-07,Sul,RS,350569.0,7235
2020-12-07,Sul,SC,399691.0,4041
2020-12-08,Centro-Oeste,DF,235480.0,4011
2020-12-08,Centro-Oeste,GO,287858.0,6486
2020-12-08,Centro-Oeste,MS,107235.0,1852
2020-12-08,Centro-Oeste,MT,162923.0,4159
2020-12-08,Nordeste,AL,96973.0,2360
2020-12-08,Nordeste,BA,428034.0,8474
2020-12-08,Nordeste,CE,309168.0,9738
2020-12-08,Nordeste,MA,195589.0,4349
2020-12-08,Nordeste,PB,150575.0,3380
2020-12-08,Nordeste,PE,192397.0,9186
2020-12-08,Nordeste,PI,132095.0,2691
2020-12-08,Nordeste,RN,98831.0,2753
2020-12-08,Nordeste,SE,95493.0,2341
2020-12-08,Norte,AC,37556.0,737
2020-12-08,Norte,AM,183830.0,4969
2020-12-08,Norte,AP,61607.0,834
2020-12-08,Norte,PA,276221.0,6959
2020-12-08,Norte,RO,83959.0,1610
2020-12-08,Norte,RR,65084.0,744
2020-12-08,Norte,TO,83948.0,1187
2020-12-08,Sudeste,ES,204292.0,4455
2020-12-08,Sudeste,MG,444800.0,10345
2020-12-08,Sudeste,RJ,374753.0,23270
2020-12-08,Sudeste,SP,1296801.0,43282
2020-12-08,Sul,PR,308811.0,6539
2020-12-08,Sul,RS,354683.0,7316
2020-12-08,Sul,SC,406003.0,4132
2020-12-09,Centro-Oeste,DF,236322.0,4032
2020-12-09,Centro-Oeste,GO,288819.0,6504
2020-12-09,Centro-Oeste,MS,108549.0,1870
2020-12-09,Centro-Oeste,MT,163861.0,4165
2020-12-09,Nordeste,AL,97248.0,2363
2020-12-09,Nordeste,BA,431786.0,8502
2020-12-09,Nordeste,CE,312068.0,9762
2020-12-09,Nordeste,MA,195958.0,4355
2020-12-09,Nordeste,PB,151312.0,3391
2020-12-09,Nordeste,PE,193530.0,9200
2020-12-09,Nordeste,PI,132718.0,2695
2020-12-09,Nordeste,RN,99841.0,2759
2020-12-09,Nordeste,SE,96346.0,2346
2020-12-09,Norte,AC,37672.0,742
2020-12-09,Norte,AM,184268.0,4973
2020-12-09,Norte,AP,61925.0,839
2020-12-09,Norte,PA,277020.0,6963
2020-12-09,Norte,RO,84405.0,1617
2020-12-09,Norte,RR,65218.0,745
2020-12-09,Norte,TO,84281.0,1190
2020-12-09,Sudeste,ES,206701.0,4483
2020-12-09,Sudeste,MG,448880.0,10429
2020-12-09,Sudeste,RJ,378084.0,23430
2020-12-09,Sudeste,SP,1306585.0,43461
2020-12-09,Sul,PR,313880.0,6608
2020-12-09,Sul,RS,359544.0,7388
2020-12-09,Sul,SC,411631.0,4183
2020-12-10,Centro-Oeste,DF,237114.0,4043
2020-12-10,Centro-Oeste,GO,290814.0,6520
2020-12-10,Centro-Oeste,MS,109785.0,1888
2020-12-10,Centro-Oeste,MT,164599.0,4176
2020-12-10,Nordeste,AL,97562.0,2366
2020-12-10,Nordeste,BA,436662.0,8531
2020-12-10,Nordeste,CE,313439.0,9768
2020-12-10,Nordeste,MA,196446.0,4362
2020-12-10,Nordeste,PB,152073.0,3407
2020-12-10,Nordeste,PE,195118.0,9229
2020-12-10,Nordeste,PI,133336.0,2704
2020-12-10,Nordeste,RN,101209.0,2770
2020-12-10,Nordeste,SE,96990.0,2351
2020-12-10,Norte,AC,37902.0,744
2020-12-10,Norte,AM,185089.0,4978
2020-12-10,Norte,AP,62221.0,842
2020-12-10,Norte,PA,278066.0,6972
2020-12-10,Norte,RO,84919.0,1628
2020-12-10,Norte,RR,65595.0,749
2020-12-10,Norte,TO,84637.0,1192
2020-12-10,Sudeste,ES,208252.0,4510
2020-12-10,Sudeste,MG,453364.0,10499
2020-12-10,Sudeste,RJ,381644.0,23546
2020-12-10,Sudeste,SP,1316371.0,43661
2020-12-10,Sul,PR,317861.0,6653
2020-12-10,Sul,RS,363979.0,7452
2020-12-10,Sul,SC,416752.0,4224
2020-12-11,Centro-Oeste,DF,237945.0,4051
2020-12-11,Centro-Oeste,GO,292689.0,6534
2020-12-11,Centro-Oeste,MS,111335.0,1897
2020-12-11,Centro-Oeste,MT,165450.0,4185
2020-12-11,Nordeste,AL,97948.0,2369
2020-12-11,Nordeste,BA,440545.0,8561
2020-12-11,Nordeste,CE,314445.0,9772
2020-12-11,Nordeste,MA,196848.0,4368
2020-12-11,Nordeste,PB,152962.0,3420
2020-12-11,Nordeste,PE,197063.0,9244
2020-12-11,Nordeste,PI,133870.0,2714
2020-12-11,Nordeste,RN,102340.0,2786
2020-12-11,Nordeste,SE,97562.0,2356
2020-12-11,Norte,AC,38150.0,747
2020-12-11,Norte,AM,185932.0,4987
2020-12-11,Norte,AP,62764.0,846
2020-12-11,Norte,PA,278858.0,6980
2020-12-11,Norte,RO,85253.0,1634
2020-12-11,Norte,RR,65974.0,753
2020-12-11,Norte,TO,84963.0,1195
2020-12-11,Sudeste,ES,210584.0,4544
2020-12-11,Sudeste,MG,459537.0,10565
2020-12-11,Sudeste,RJ,384942.0,23630
2020-12-11,Sudeste,SP,1325162.0,43802
2020-12-11,Sul,PR,322920.0,6700
2020-12-11,Sul,RS,369142.0,7513
2020-12-11,Sul,SC,421044.0,4284
2020-12-12,Centro-Oeste,DF,238634.0,4059
2020-12-12,Centro-Oeste,GO,292689.0,6534
2020-12-12,Centro-Oeste,MS,112876.0,1913
2020-12-12,Centro-Oeste,MT,165871.0,4194
2020-12-12,Nordeste,AL,98177.0,2372
2020-12-12,Nordeste,BA,443465.0,8589
2020-12-12,Nordeste,CE,314674.0,9774
2020-12-12,Nordeste,MA,197006.0,4375
2020-12-12,Nordeste,PB,153556.0,3430
2020-12-12,Nordeste,PE,198426.0,9271
2020-12-12,Nordeste,PI,134429.0,2720
2020-12-12,Nordeste,RN,102846.0,2790
2020-12-12,Nordeste,SE,98472.0,2361
2020-12-12,Norte,AC,38363.0,749
2020-12-12,Norte,AM,186274.0,4998
2020-12-12,Norte,AP,63042.0,849
2020-12-12,Norte,PA,279600.0,6989
2020-12-12,Norte,RO,85410.0,1638
2020-12-12,Norte,RR,66221.0,755
2020-12-12,Norte,TO,85272.0,1198
2020-12-12,Sudeste,ES,211992.0,4559
2020-12-12,Sudeste,MG,464545.0,10645
2020-12-12,Sudeste,RJ,388431.0,23718
2020-12-12,Sudeste,SP,1333763.0,43971
2020-12-12,Sul,PR,327299.0,6760
2020-12-12,Sul,RS,372699.0,7578
2020-12-12,Sul,SC,426095.0,4334
2020-12-13,Centro-Oeste,DF,239096.0,4066
2020-12-13,Centro-Oeste,GO,292689.0,6534
2020-12-13,Centro-Oeste,MS,113298.0,1931
2020-12-13,Centro-Oeste,MT,166111.0,4202
2020-12-13,Nordeste,AL,98612.0,2376
2020-12-13,Nordeste,BA,444661.0,8610
2020-12-13,Nordeste,CE,315913.0,9784
2020-12-13,Nordeste,MA,197056.0,4380
2020-12-13,Nordeste,PB,153649.0,3439
2020-12-13,Nordeste,PE,198684.0,9284
2020-12-13,Nordeste,PI,134717.0,2722
2020-12-13,Nordeste,RN,103916.0,2796
2020-12-13,Nordeste,SE,99151.0,2365
2020-12-13,Norte,AC,38412.0,750
2020-12-13,Norte,AM,186828.0,5001
2020-12-13,Norte,AP,63313.0,849
2020-12-13,Norte,PA,280272.0,6998
2020-12-13,Norte,RO,85854.0,1642
2020-12-13,Norte,RR,66407.0,755
2020-12-13,Norte,TO,85385.0,1201
2020-12-13,Sudeste,ES,212304.0,4560
2020-12-13,Sudeste,MG,468023.0,10701
2020-12-13,Sudeste,RJ,389125.0,23722
2020-12-13,Sudeste,SP,1334703.0,44018
2020-12-13,Sul,PR,329782.0,6764
2020-12-13,Sul,RS,376590.0,7587
2020-12-13,Sul,SC,427401.0,4365
2020-12-14,Centro-Oeste,DF,240132.0,4086
2020-12-14,Centro-Oeste,GO,294146.0,6549
2020-12-14,Centro-Oeste,MS,113981.0,1949
2020-12-14,Centro-Oeste,MT,166784.0,4215
2020-12-14,Nordeste,AL,98928.0,2380
2020-12-14,Nordeste,BA,447126.0,8635
2020-12-14,Nordeste,CE,316394.0,9786
2020-12-14,Nordeste,MA,197267.0,4386
2020-12-14,Nordeste,PB,153917.0,3452
2020-12-14,Nordeste,PE,199046.0,9299
2020-12-14,Nordeste,PI,134892.0,2723
2020-12-14,Nordeste,RN,104299.0,2805
2020-12-14,Nordeste,SE,99753.0,2370
2020-12-14,Norte,AC,38628.0,753
2020-12-14,Norte,AM,187279.0,5011
2020-12-14,Norte,AP,63601.0,854
2020-12-14,Norte,PA,280714.0,7003
2020-12-14,Norte,RO,86118.0,1645
2020-12-14,Norte,RR,66454.0,755
2020-12-14,Norte,TO,85549.0,1203
2020-12-14,Sudeste,ES,213124.0,4571
2020-12-14,Sudeste,MG,469003.0,10711
2020-12-14,Sudeste,RJ,389893.0,23740
2020-12-14,Sudeste,SP,1337016.0,44050
2020-12-14,Sul,PR,332158.0,6803
2020-12-14,Sul,RS,378893.0,7681
2020-12-14,Sul,SC,432050.0,4420
2020-12-15,Centro-Oeste,DF,240869.0,4095
2020-12-15,Centro-Oeste,GO,295655.0,6586
2020-12-15,Centro-Oeste,MS,114631.0,1967
2020-12-15,Centro-Oeste,MT,167782.0,4225
2020-12-15,Nordeste,AL,99238.0,2384
2020-12-15,Nordeste,BA,451240.0,8665
2020-12-15,Nordeste,CE,316681.0,9802
2020-12-15,Nordeste,MA,197684.0,4393
2020-12-15,Nordeste,PB,154734.0,3469
2020-12-15,Nordeste,PE,199780.0,9324
2020-12-15,Nordeste,PI,135239.0,2735
2020-12-15,Nordeste,RN,104855.0,2821
2020-12-15,Nordeste,SE,100371.0,2374
2020-12-15,Norte,AC,38712.0,755
2020-12-15,Norte,AM,187930.0,5026
2020-12-15,Norte,AP,63601.0,854
2020-12-15,Norte,PA,281667.0,7013
2020-12-15,Norte,RO,86909.0,1655
2020-12-15,Norte,RR,66515.0,761
2020-12-15,Norte,TO,85731.0,1206
2020-12-15,Sudeste,ES,216714.0,4612
2020-12-15,Sudeste,MG,473225.0,10719
2020-12-15,Sudeste,RJ,391350.0,23887
2020-12-15,Sudeste,SP,1341428.0,44282
2020-12-15,Sul,PR,339695.0,6919
2020-12-15,Sul,RS,382251.0,7766
2020-12-15,Sul,SC,435547.0,4504
2020-12-16,Centro-Oeste,DF,241400.0,4107
2020-12-16,Centro-Oeste,GO,296836.0,6586
2020-12-16,Centro-Oeste,MS,116612.0,1978
2020-12-16,Centro-Oeste,MT,168826.0,4234
2020-12-16,Nordeste,AL,100011.0,2389
2020-12-16,Nordeste,BA,456106.0,8691
2020-12-16,Nordeste,CE,320385.0,9857
2020-12-16,Nordeste,MA,198147.0,4401
2020-12-16,Nordeste,PB,156122.0,3487
2020-12-16,Nordeste,PE,201851.0,9339
2020-12-16,Nordeste,PI,135769.0,2743
2020-12-16,Nordeste,RN,106095.0,2828
2020-12-16,Nordeste,SE,101148.0,2381
2020-12-16,Norte,AC,38938.0,756
2020-12-16,Norte,AM,188918.0,5036
2020-12-16,Norte,AP,64303.0,861
2020-12-16,Norte,PA,282719.0,7018
2020-12-16,Norte,RO,87397.0,1668
2020-12-16,Norte,RR,66574.0,764
2020-12-16,Norte,TO,86180.0,1208
2020-12-16,Sudeste,ES,220540.0,4661
2020-12-16,Sudeste,MG,477697.0,10855
2020-12-16,Sudeste,RJ,395386.0,24109
2020-12-16,Sudeste,SP,1341428.0,44282
2020-12-16,Sul,PR,359892.0,7117
2020-12-16,Sul,RS,388704.0,7862
2020-12-16,Sul,SC,442624.0,4517
2020-12-17,Centro-Oeste,DF,242299.0,4123
2020-12-17,Centro-Oeste,GO,298552.0,6633
2020-12-17,Centro-Oeste,MS,118003.0,1993
2020-12-17,Centro-Oeste,MT,169730.0,4245
2020-12-17,Nordeste,AL,100307.0,2394
2020-12-17,Nordeste,BA,461026.0,8720
2020-12-17,Nordeste,CE,321567.0,9883
2020-12-17,Nordeste,MA,198500.0,4408
2020-12-17,Nordeste,PB,157396.0,3507
2020-12-17,Nordeste,PE,203497.0,9361
2020-12-17,Nordeste,PI,136423.0,2749
2020-12-17,Nordeste,RN,106371.0,2838
2020-12-17,Nordeste,SE,101706.0,2387
2020-12-17,Norte,AC,39166.0,756
2020-12-17,Norte,AM,189812.0,5049
2020-12-17,Norte,AP,64549.0,864
2020-12-17,Norte,PA,283839.0,7035
2020-12-17,Norte,RO,87863.0,1681
2020-12-17,Norte,RR,66977.0,766
2020-12-17,Norte,TO,86585.0,1210
